Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-11 12:30:00-05:00,191.7613067626953,196.22000122070312,190.50999450683594,195.35000610351562,14101925,0,0.0
2022-11-11 13:30:00-05:00,195.33999633789062,196.4600067138672,193.9199981689453,196.44000244140625,12816406,0,0.0
2022-11-11 14:30:00-05:00,196.3699951171875,196.52000427246094,193.3699951171875,194.91900634765625,11632611,0,0.0
2022-11-11 15:30:00-05:00,194.91319274902344,196.27999877929688,194.3000030517578,195.8800048828125,6887386,0,0.0
2022-11-14 09:30:00-05:00,192.77000427246094,194.85000610351562,186.33999633789062,190.42410278320312,26951588,0,0.0
2022-11-14 10:30:00-05:00,190.49000549316406,193.0800018310547,188.8800048828125,189.1199951171875,14258916,0,0.0
2022-11-14 11:30:00-05:00,189.11500549316406,194.75,189.0850067138672,193.67739868164062,13032922,0,0.0
2022-11-14 12:30:00-05:00,193.67999267578125,195.72999572753906,192.7801055908203,195.47000122070312,9883154,0,0.0
2022-11-14 13:30:00-05:00,195.47000122070312,195.5,193.0800018310547,194.0522003173828,8225744,0,0.0
2022-11-14 14:30:00-05:00,194.05999755859375,194.17999267578125,191.9499969482422,192.6999969482422,10163207,0,0.0
2022-11-14 15:30:00-05:00,192.72999572753906,192.92999267578125,190.5,190.9499969482422,6978494,0,0.0
2022-11-15 09:30:00-05:00,195.8800048828125,200.82369995117188,194.41000366210938,200.08999633789062,30390449,0,0.0
2022-11-15 10:30:00-05:00,200.11990356445312,200.52999877929688,197.02999877929688,198.40040588378906,13384989,0,0.0
2022-11-15 11:30:00-05:00,198.4199981689453,199.44000244140625,197.2100067138672,197.85000610351562,7324314,0,0.0
2022-11-15 12:30:00-05:00,197.8300018310547,198.63999938964844,194.27000427246094,194.64999389648438,8176771,0,0.0
2022-11-15 13:30:00-05:00,194.5500030517578,195.75999450683594,192.05999755859375,195.25999450683594,14310105,0,0.0
2022-11-15 14:30:00-05:00,195.25169372558594,195.4499053955078,192.67999267578125,194.32000732421875,8440147,0,0.0
2022-11-15 15:30:00-05:00,194.35000610351562,194.58999633789062,193.24000549316406,194.4600067138672,5097278,0,0.0
2022-11-16 09:30:00-05:00,191.50999450683594,192.57000732421875,187.08999633789062,188.17140197753906,20762620,0,0.0
2022-11-16 10:30:00-05:00,188.17550659179688,190.0894012451172,186.8800048828125,188.78419494628906,12063482,0,0.0
2022-11-16 11:30:00-05:00,188.8000030517578,189.5,187.72999572753906,188.15499877929688,6503088,0,0.0
2022-11-16 12:30:00-05:00,188.13040161132812,189.6999969482422,187.8800048828125,188.3699951171875,5302905,0,0.0
2022-11-16 13:30:00-05:00,188.3699951171875,188.6199951171875,187.0,187.7899932861328,5640954,0,0.0
2022-11-16 14:30:00-05:00,187.8000030517578,187.80999755859375,185.66000366210938,186.16000366210938,8168327,0,0.0
2022-11-16 15:30:00-05:00,186.1699981689453,187.47000122070312,185.7899932861328,186.94000244140625,5103934,0,0.0
2022-11-17 09:30:00-05:00,183.9600067138672,186.16000366210938,182.3000030517578,184.8730010986328,19780282,0,0.0
2022-11-17 10:30:00-05:00,184.8542938232422,185.33999633789062,182.6501007080078,183.6199951171875,8319004,0,0.0
2022-11-17 11:30:00-05:00,183.60000610351562,185.27000427246094,183.1199951171875,183.8845977783203,7205986,0,0.0
2022-11-17 12:30:00-05:00,183.8800048828125,185.35000610351562,183.36000061035156,184.75,5064328,0,0.0
2022-11-17 13:30:00-05:00,184.77999877929688,185.8300018310547,182.35000610351562,182.45620727539062,6988621,0,0.0
2022-11-17 14:30:00-05:00,182.53860473632812,182.67990112304688,180.89999389648438,181.3699951171875,9333571,0,0.0
2022-11-17 15:30:00-05:00,181.35000610351562,183.25,181.1699981689453,183.17999267578125,5251805,0,0.0
2022-11-18 09:30:00-05:00,183.375,183.4246063232422,177.32000732421875,178.35000610351562,24324119,0,0.0
2022-11-18 10:30:00-05:00,178.36000061035156,179.66000366210938,176.5500030517578,178.5478973388672,12982595,0,0.0
2022-11-18 11:30:00-05:00,178.58619689941406,178.6999969482422,176.97999572753906,177.54989624023438,9142725,0,0.0
2022-11-18 12:30:00-05:00,177.52000427246094,179.6300048828125,177.42999267578125,179.47450256347656,6872178,0,0.0
2022-11-18 13:30:00-05:00,179.47999572753906,179.5,177.9600067138672,178.15159606933594,5714183,0,0.0
2022-11-18 14:30:00-05:00,178.1199951171875,180.47999572753906,177.8800048828125,180.2899932861328,8064143,0,0.0
2022-11-18 15:30:00-05:00,180.2899932861328,180.8300018310547,179.6999969482422,180.1999969482422,5939139,0,0.0
2022-11-21 09:30:00-05:00,175.85000610351562,176.77000427246094,173.00999450683594,173.01010131835938,22756379,0,0.0
2022-11-21 10:30:00-05:00,173.0500030517578,173.32000732421875,170.0,172.00999450683594,16715840,0,0.0
2022-11-21 11:30:00-05:00,171.96719360351562,172.0399932861328,168.52000427246094,168.76010131835938,11782710,0,0.0
2022-11-21 12:30:00-05:00,168.7899932861328,170.3699951171875,168.69000244140625,169.8612060546875,9432251,0,0.0
2022-11-21 13:30:00-05:00,169.8612060546875,170.3153076171875,168.0399932861328,168.13499450683594,8251482,0,0.0
2022-11-21 14:30:00-05:00,168.13499450683594,169.2100067138672,167.5399932861328,168.06500244140625,10987404,0,0.0
2022-11-21 15:30:00-05:00,168.0800018310547,168.72999572753906,167.5800018310547,167.8699951171875,9000556,0,0.0
2022-11-22 09:30:00-05:00,168.67999267578125,170.9199981689453,166.18499755859375,168.8699951171875,30140757,0,0.0
2022-11-22 10:30:00-05:00,168.88999938964844,170.08189392089844,167.50999450683594,168.80499267578125,12139273,0,0.0
2022-11-22 11:30:00-05:00,168.82000732421875,169.3300018310547,167.52000427246094,168.64999389648438,7337578,0,0.0
2022-11-22 12:30:00-05:00,168.65780639648438,169.5,168.02000427246094,169.2899932861328,5426695,0,0.0
2022-11-22 13:30:00-05:00,169.30999755859375,169.39999389648438,167.4199981689453,168.1199951171875,6696288,0,0.0
2022-11-22 14:30:00-05:00,168.139892578125,169.72940063476562,167.77999877929688,169.58999633789062,8243587,0,0.0
2022-11-22 15:30:00-05:00,169.5800018310547,170.00999450683594,169.32000732421875,169.90989685058594,6095277,0,0.0
2022-11-23 09:30:00-05:00,173.57000732421875,179.49000549316406,172.5,179.0500030517578,32470153,0,0.0
2022-11-23 10:30:00-05:00,179.07000732421875,181.4199981689453,178.7100067138672,180.8415985107422,18187833,0,0.0
2022-11-23 11:30:00-05:00,180.85049438476562,180.94000244140625,178.35009765625,179.35499572753906,12909601,0,0.0
2022-11-23 12:30:00-05:00,179.36500549316406,179.8000030517578,177.5800018310547,178.94500732421875,9283295,0,0.0
2022-11-23 13:30:00-05:00,178.97000122070312,182.3800048828125,178.85000610351562,181.92999267578125,13378396,0,0.0
2022-11-23 14:30:00-05:00,181.91639709472656,183.6199951171875,181.2100067138672,183.10499572753906,12878534,0,0.0
2022-11-23 15:30:00-05:00,183.10000610351562,183.39999389648438,182.52999877929688,183.2899932861328,7359730,0,0.0
2022-11-25 09:30:00-05:00,185.05999755859375,185.1999969482422,180.6300048828125,183.30819702148438,26598363,0,0.0
2022-11-25 10:30:00-05:00,183.32350158691406,184.22000122070312,182.0500030517578,182.16000366210938,10681828,0,0.0
2022-11-25 11:30:00-05:00,182.1699981689453,183.0,181.9499969482422,182.9499969482422,7381549,0,0.0
2022-11-25 13:00:00-05:00,182.9499969482422,183.0,182.3000030517578,182.9600067138672,0,0,0.0
2022-11-28 09:30:00-05:00,180.17990112304688,186.27000427246094,180.0500030517578,184.1649932861328,25216827,0,0.0
2022-11-28 10:30:00-05:00,184.16990661621094,187.28900146484375,183.63999938964844,186.97500610351562,14230197,0,0.0
2022-11-28 11:30:00-05:00,186.98809814453125,188.5,186.33999633789062,187.02000427246094,13846562,0,0.0
2022-11-28 12:30:00-05:00,187.02000427246094,188.4199981689453,185.64500427246094,186.11000061035156,9575904,0,0.0
2022-11-28 13:30:00-05:00,186.08999633789062,186.2100067138672,182.85000610351562,183.67999267578125,11481680,0,0.0
2022-11-28 14:30:00-05:00,183.67999267578125,184.4600067138672,182.66000366210938,182.92990112304688,9552076,0,0.0
2022-11-28 15:30:00-05:00,182.9199981689453,183.74000549316406,182.77000427246094,182.9199981689453,6529977,0,0.0
2022-11-29 09:30:00-05:00,184.99000549316406,185.99000549316406,181.4499969482422,185.86000061035156,23992610,0,0.0
2022-11-29 10:30:00-05:00,185.89549255371094,186.3800048828125,182.22000122070312,183.0334930419922,16531289,0,0.0
2022-11-29 11:30:00-05:00,183.0301055908203,183.61399841308594,181.5500030517578,182.58250427246094,9935176,0,0.0
2022-11-29 12:30:00-05:00,182.59190368652344,183.50999450683594,180.6699981689453,180.67010498046875,7287837,0,0.0
2022-11-29 13:30:00-05:00,180.6737060546875,181.08999633789062,179.17999267578125,180.27999877929688,10348072,0,0.0
2022-11-29 14:30:00-05:00,180.30889892578125,180.58999633789062,178.75,180.22000122070312,8207695,0,0.0
2022-11-29 15:30:00-05:00,180.2487030029297,181.0,179.88999938964844,180.82000732421875,5060082,0,0.0
2022-11-30 09:30:00-05:00,182.42999267578125,185.4600067138672,182.36000061035156,184.71499633789062,20245880,0,0.0
2022-11-30 10:30:00-05:00,184.6999969482422,184.9499969482422,181.72000122070312,182.14999389648438,9575466,0,0.0
2022-11-30 11:30:00-05:00,182.1300048828125,183.3000030517578,180.63009643554688,181.2991943359375,7909279,0,0.0
2022-11-30 12:30:00-05:00,181.25570678710938,182.8800048828125,181.0,182.49000549316406,5275330,0,0.0
2022-11-30 13:30:00-05:00,182.48989868164062,190.67999267578125,181.5500030517578,190.53280639648438,23393957,0,0.0
2022-11-30 14:30:00-05:00,190.53280639648438,190.8300018310547,187.64999389648438,190.5489044189453,15472675,0,0.0
2022-11-30 15:30:00-05:00,190.5500030517578,194.75999450683594,189.85000610351562,194.70750427246094,13414736,0,0.0
2022-12-01 09:30:00-05:00,196.5,198.9199981689453,191.8000030517578,192.5509033203125,29119215,0,0.0
2022-12-01 10:30:00-05:00,192.55630493164062,196.6999969482422,191.85000610351562,194.7154998779297,15565256,0,0.0
2022-12-01 11:30:00-05:00,194.69000244140625,196.0500030517578,193.75,194.66000366210938,8154285,0,0.0
2022-12-01 12:30:00-05:00,194.63999938964844,196.32460021972656,194.0500030517578,194.8699951171875,6870148,0,0.0
2022-12-01 13:30:00-05:00,194.86000061035156,195.39999389648438,194.2899932861328,194.7100067138672,5642394,0,0.0
2022-12-01 14:30:00-05:00,194.72000122070312,195.0,193.1300048828125,193.70550537109375,7053594,0,0.0
2022-12-01 15:30:00-05:00,193.6999969482422,194.9600067138672,193.60009765625,194.80999755859375,5127163,0,0.0
2022-12-02 09:30:00-05:00,191.77999877929688,196.25,191.60000610351562,195.29629516601562,24303778,0,0.0
2022-12-02 10:30:00-05:00,195.31849670410156,195.44000244140625,191.7100067138672,193.05670166015625,11548970,0,0.0
2022-12-02 11:30:00-05:00,193.0800018310547,193.80569458007812,192.1999969482422,192.1999969482422,7326186,0,0.0
2022-12-02 12:30:00-05:00,192.2030029296875,192.8690948486328,191.11000061035156,191.79379272460938,6898755,0,0.0
2022-12-02 13:30:00-05:00,191.8199005126953,192.60000610351562,191.38999938964844,192.49000549316406,5344649,0,0.0
2022-12-02 14:30:00-05:00,192.47000122070312,195.02999877929688,191.9199981689453,194.5800018310547,9369711,0,0.0
2022-12-02 15:30:00-05:00,194.57260131835938,194.97000122070312,193.6999969482422,194.85000610351562,6906754,0,0.0
2022-12-05 09:30:00-05:00,189.44000244140625,191.27000427246094,183.8000030517578,184.9600067138672,31428574,0,0.0
2022-12-05 10:30:00-05:00,184.9600067138672,187.41000366210938,184.0399932861328,185.30999755859375,13548758,0,0.0
2022-12-05 11:30:00-05:00,185.32000732421875,185.47000122070312,183.6999969482422,184.0800018310547,9074017,0,0.0
2022-12-05 12:30:00-05:00,184.0800018310547,184.2299041748047,182.45010375976562,183.33999633789062,9181620,0,0.0
2022-12-05 13:30:00-05:00,183.33999633789062,183.99000549316406,181.82000732421875,182.35000610351562,8122741,0,0.0
2022-12-05 14:30:00-05:00,182.3300018310547,182.3300018310547,180.76010131835938,181.1199951171875,9860904,0,0.0
2022-12-05 15:30:00-05:00,181.125,182.57000732421875,180.5500030517578,182.5,8845983,0,0.0
2022-12-06 09:30:00-05:00,181.21499633789062,183.64999389648438,175.3300018310547,176.92999267578125,29210130,0,0.0
2022-12-06 10:30:00-05:00,176.89999389648438,179.75,175.56979370117188,179.3300018310547,13821246,0,0.0
2022-12-06 11:30:00-05:00,179.347900390625,180.43910217285156,177.86000061035156,178.26499938964844,11495849,0,0.0
2022-12-06 12:30:00-05:00,178.2449951171875,179.61990356445312,177.42999267578125,177.875,8060960,0,0.0
2022-12-06 13:30:00-05:00,177.88900756835938,179.57009887695312,177.3800048828125,178.07000732421875,11230327,0,0.0
2022-12-06 14:30:00-05:00,178.06500244140625,179.97250366210938,177.6999969482422,178.9499969482422,8692792,0,0.0
2022-12-06 15:30:00-05:00,178.9499969482422,180.63890075683594,178.9199981689453,179.80999755859375,7318634,0,0.0
2022-12-07 09:30:00-05:00,175.02999877929688,179.3800048828125,172.64010620117188,173.93040466308594,28500816,0,0.0
2022-12-07 10:30:00-05:00,173.92999267578125,175.58999633789062,172.55999755859375,173.02000427246094,14898707,0,0.0
2022-12-07 11:30:00-05:00,173.02670288085938,173.83999633789062,172.21800231933594,173.19000244140625,8889145,0,0.0
2022-12-07 12:30:00-05:00,173.1999969482422,175.17999267578125,172.75999450683594,174.6304931640625,7839440,0,0.0
2022-12-07 13:30:00-05:00,174.60000610351562,174.61419677734375,172.8809051513672,173.2899932861328,6891258,0,0.0
2022-12-07 14:30:00-05:00,173.2899932861328,173.60000610351562,172.24000549316406,173.02999877929688,8214840,0,0.0
2022-12-07 15:30:00-05:00,173.02000427246094,174.3300018310547,172.8300018310547,174.03500366210938,6372544,0,0.0
2022-12-08 09:30:00-05:00,172.1999969482422,174.8780975341797,169.05999755859375,174.6999969482422,29728530,0,0.0
2022-12-08 10:30:00-05:00,174.74130249023438,175.1999969482422,170.3000030517578,170.83999633789062,15580891,0,0.0
2022-12-08 11:30:00-05:00,170.86500549316406,171.3000030517578,169.35000610351562,170.1649932861328,12539750,0,0.0
2022-12-08 12:30:00-05:00,170.1699981689453,173.24000549316406,169.85000610351562,173.18800354003906,10151819,0,0.0
2022-12-08 13:30:00-05:00,173.19000244140625,174.0,171.36000061035156,172.6699981689453,10409883,0,0.0
2022-12-08 14:30:00-05:00,172.6699981689453,174.3699951171875,172.1300048828125,174.0800018310547,11205099,0,0.0
2022-12-08 15:30:00-05:00,174.10000610351562,174.4550018310547,173.05999755859375,173.52999877929688,5787380,0,0.0
2022-12-09 09:30:00-05:00,173.83999633789062,179.3699951171875,173.36000061035156,179.25100708007812,33005051,0,0.0
2022-12-09 10:30:00-05:00,179.25999450683594,182.4199981689453,179.24000549316406,181.29840087890625,19531171,0,0.0
2022-12-09 11:30:00-05:00,181.27000427246094,182.35000610351562,180.25,182.05990600585938,9883861,0,0.0
2022-12-09 12:30:00-05:00,182.0500030517578,182.5,178.52000427246094,178.97459411621094,12851231,0,0.0
2022-12-09 13:30:00-05:00,178.9499969482422,181.6699981689453,178.8000030517578,181.30499267578125,10158555,0,0.0
2022-12-09 14:30:00-05:00,181.3300018310547,181.63999938964844,180.1699981689453,180.37010192871094,9322651,0,0.0
2022-12-09 15:30:00-05:00,180.3699951171875,180.75999450683594,178.6199951171875,179.02999877929688,7425865,0,0.0
2022-12-12 09:30:00-05:00,176.5,179.0500030517578,170.9499969482422,172.2449951171875,25850596,0,0.0
2022-12-12 10:30:00-05:00,172.25,172.8300018310547,170.38999938964844,171.90499877929688,14103119,0,0.0
2022-12-12 11:30:00-05:00,171.89999389648438,171.95840454101562,170.0800018310547,170.76499938964844,10344732,0,0.0
2022-12-12 12:30:00-05:00,170.75,171.94000244140625,169.7100067138672,169.93499755859375,11880518,0,0.0
2022-12-12 13:30:00-05:00,169.93499755859375,170.10000610351562,167.72000122070312,168.6884002685547,15192614,0,0.0
2022-12-12 14:30:00-05:00,168.69500732421875,169.27000427246094,167.75999450683594,168.0050048828125,13927455,0,0.0
2022-12-12 15:30:00-05:00,168.00999450683594,168.50999450683594,167.52000427246094,167.72999572753906,11654305,0,0.0
2022-12-13 09:30:00-05:00,174.5399932861328,174.60000610351562,163.5,163.8300018310547,52050463,0,0.0
2022-12-13 10:30:00-05:00,163.8000030517578,164.52999877929688,161.3000030517578,162.13999938964844,26679921,0,0.0
2022-12-13 11:30:00-05:00,162.13999938964844,162.8350067138672,157.64010620117188,157.8699951171875,25313429,0,0.0
2022-12-13 12:30:00-05:00,157.8699951171875,162.25,156.91000366210938,162.13999938964844,19669800,0,0.0
2022-12-13 13:30:00-05:00,162.14999389648438,163.1999969482422,160.3300018310547,161.49000549316406,15368059,0,0.0
2022-12-13 14:30:00-05:00,161.4980010986328,163.02999877929688,159.92999267578125,161.27000427246094,14245560,0,0.0
2022-12-13 15:30:00-05:00,161.27000427246094,162.1999969482422,160.3800048828125,160.97999572753906,17795926,0,0.0
2022-12-14 09:30:00-05:00,159.25,161.6199951171875,157.33999633789062,158.25860595703125,37342162,0,0.0
2022-12-14 10:30:00-05:00,158.27999877929688,158.32000732421875,155.8800048828125,156.80990600585938,22320603,0,0.0
2022-12-14 11:30:00-05:00,156.7899932861328,160.2100067138672,156.67999267578125,158.96400451660156,16645955,0,0.0
2022-12-14 12:30:00-05:00,158.9600067138672,160.0500030517578,158.4250030517578,159.41639709472656,12485796,0,0.0
2022-12-14 13:30:00-05:00,159.41990661621094,160.1999969482422,155.82000732421875,157.3300018310547,17285064,0,0.0
2022-12-14 14:30:00-05:00,157.3000030517578,159.77000427246094,155.30999755859375,156.4600067138672,20518278,0,0.0
2022-12-14 15:30:00-05:00,156.4600067138672,157.8000030517578,156.02000427246094,156.8350067138672,11317747,0,0.0
2022-12-15 09:30:00-05:00,154.5,160.92990112304688,154.07000732421875,159.3217010498047,47095657,0,0.0
2022-12-15 10:30:00-05:00,159.3000030517578,159.49000549316406,156.52000427246094,157.35000610351562,17223514,0,0.0
2022-12-15 11:30:00-05:00,157.33009338378906,158.61000061035156,156.27999877929688,158.2100067138672,12558323,0,0.0
2022-12-15 12:30:00-05:00,158.22459411621094,158.7899932861328,157.2949981689453,157.69000244140625,10602927,0,0.0
2022-12-15 13:30:00-05:00,157.68020629882812,158.2899932861328,155.61000061035156,156.52000427246094,11546078,0,0.0
2022-12-15 14:30:00-05:00,156.52999877929688,158.17999267578125,156.5,157.72169494628906,11145813,0,0.0
2022-12-15 15:30:00-05:00,157.7100067138672,158.1199951171875,157.2100067138672,157.7100067138672,7730355,0,0.0
2022-12-16 09:30:00-05:00,160.0,160.67999267578125,152.41000366210938,152.46180725097656,31473539,0,0.0
